"AU_s_11_lemmat" "AU_s_142DVD_lemmat" "AU_s_168_CCSL41Bb_lemmat" "AU_s_178_lemmat" "AU_s_211_lemmat" "AU_s_32A1_lemmat" "AU_s_351_lemmat" "AU_s_393_B_lemmat" "AU_s_42A1_lemmat" "AU_s_50A1_lemmat" "AU_s_58_lemmat" "AU_s_59_lemmat" "AU_s_9_lemmat" "AU_s_96_lemmat" "AU_s_Frangip2_lemmat" "CAE_[AU_s_40]_lemmat" "CAE_AU_s_168_qfr_lemmat" "CAE_AU_s_178_BNFlat12202_lemmat" "CAE_AU_s_211Q_lemmat" "CAE_AU_s_32Q_lemmat" "CAE_AU_s_393_A_lemmat" "CAE_AU_s_42Q2_lemmat" "CAE_AU_s_50Q2_lemmat" "CAE_AU_s_58Q_lemmat" "CAE_AU-s-142Q_lemmat" "CAE_CAE_s_100A_lemmat" "CAE_CAE_s_109_lemmat" "CAE_CAE_s_124_lemmat" "CAE_CAE_s_140_BNFlat12202_lemmat" "CAE_CAE_s_142_lemmat" "CAE_CAE_s_147_lemmat" "CAE_CAE_s_159_lemmat" "CAE_CAE_s_183_BNFlat12202_lemmat" "CAE_CAE_s_185_lemmat" "CAE_CAE_s_210_lemmat" "CAE_CAE_s_231_lemmat" "CAE_CAE_s_35_lemmat" "CAE_CAE_s_63_lemmat"
"desertum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0.161681487469685 0 0 0 0 0 0 0 0 0 0
"detestabilis" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dictum" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0.138312586445367
"dimito" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dispensator" 0 0 0 0.0442282176028306 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"disperdo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0.163265306122449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dispono" 0 0 0 0.0442282176028306 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0.0951474785918173 0
"diuinum" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0.0921658986175115 0 0
"dorsum" 0 0.0611995104039168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0825423029302517 0 0 0 0 0 0 0 0 0 0 0 0 0
"dubito" 0 0 0 0 0 0 0 0 0.170648464163823 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0.0808407437348424 0 0 0 0 0 0 0 0 0 0
"dux" 0 0 0 0 0 0.0233590282644242 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"effundo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.150075037518759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"effusus" 0 0.0305997552019584 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"eloquium" 0 0 0 0 0 0 0 0 0 0.0839630562552477 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0
"erogatio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184331797235023 0 0
"erogator" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184331797235023 0 0
"etsi" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"exinanio" 0 0.0611995104039168 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"familia" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"farina" 0.3690036900369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0808407437348424 0 0 0 0 0 0 0 0 0 0
"fateor" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0.155763239875389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138312586445367
"festino" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0.0792393026941363 0 0 0 0
"figura" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.323362974939369 0 0 0 0 0 0 0 0 0 0
"firmo" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0
"fornicatio" 0 0 0 0 0 0 0 0 0 0 0 0 0.0426378624218306 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0 0 0 0 0 0
"fruor" 0 0 0 0 0 0 0 0 0 0.0839630562552477 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frustra" 0 0.0305997552019584 0 0.0442282176028306 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"futurum" 0.1230012300123 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0.0808407437348424 0 0 0 0 0 0 0 0 0 0
"geminus" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"genero" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gigno" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0
"grammaticus" 0 0 0 0.0884564352056612 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"gratis" 0 0 0 0.0442282176028306 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"grauedo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0.163265306122449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grauo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0.163265306122449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grex" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"habundo" 0 0 0 0 0 0.0467180565288484 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"haereo" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"humanitas" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"iactantia" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illicitus" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illuc" 0 0.0611995104039168 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"immoderatus" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138312586445367
"immunditia" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"immundus" 0 0 0 0 0 0 0.188679245283019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.188679245283019 0 0 0
"impietas" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"impono" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0.155763239875389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"inferi" 0 0 0 0.0442282176028306 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"inflammo" 0 0.0611995104039168 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inflatio" 0 0.0611995104039168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0825423029302517 0 0 0 0 0 0 0 0 0 0 0 0 0
"ingens" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"insidiae" 0 0.0611995104039168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0825423029302517 0 0 0 0 0 0 0 0 0 0 0 0 0
"insidior" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"intellectus" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0808407437348424 0 0 0 0 0 0 0.0943396226415094 0 0 0
"inuado" 0 0 0 0.0442282176028306 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"inueteratus" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inuicem" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0 0 0 0 0
"inuidia" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"ioannes" 0 0.0305997552019584 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0792393026941363 0 0 0 0
"irrideo" 0 0 0 0 0 0 0 0.232558139534884 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0.155763239875389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iuro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"laetifico" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"laicus" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0792393026941363 0 0 0 0
"large" 0 0 0 0 0 0 0 0 0 0.0839630562552477 0 0 0 0 0 0 0 0 0 0 0 0 0.175592625109745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lauo" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0.0760456273764259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0808407437348424 0 0 0.107758620689655 0 0 0 0 0 0 0
"libera" 0 0 0 0 0 0 0 0 0.341296928327645 0 0 0 0 0 0 0 0 0 0 0 0 0.26246719160105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"liberi" 0 0 0 0 0 0 0 0 0 0 0 0 0.0426378624218306 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ligamentum" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0.155763239875389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138312586445367
"litigo" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.190294957183635 0
"longanimus" 0 0 0 0 0 0 0 0 0 0 0 0 0.0568504832291074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lorica" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"magnitudo" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"manifestus" 0.1230012300123 0 0 0 0 0.0233590282644242 0 0 0 0.0839630562552477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"memor" 0 0 0 0.0442282176028306 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"meto" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184331797235023 0 0
"mirabilis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0808407437348424 0 0.242130750605327 0 0 0 0 0 0 0 0
"mirus" 0.1230012300123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0.161420500403551 0 0 0 0 0 0 0 0
"moderatio" 0 0 0 0 0 0 0 0 0 0.0839630562552477 0 0 0 0 0 0 0 0 0 0 0 0 0.175592625109745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"moles" 0 0.0305997552019584 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"mora" 0 0 0 0.0442282176028306 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0.0851788756388416 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"multiplico" 0 0 0 0 0 0.0934361130576968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mutus" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0 0 0 0 0 0 0.178571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"namque" 0 0 0 0 0 0.0233590282644242 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"natalis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"negocium" 0 0 0 0 0 0 0.188679245283019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.188679245283019 0 0 0
"nocens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184331797235023 0 0
"nomino" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nonus" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0.283553875236295 0 0 0 0 0 0 0 0 0 0 0 0
"nostri" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"obiurgo" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obliuio" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obtempero" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"occasio" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"octauus" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0.283553875236295 0 0 0 0 0 0 0 0 0 0 0 0
"ornatus" 0 0 0 0 0 0.0934361130576968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"otiosus" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0.138312586445367
"ouile" 0 0 0 0.0442282176028306 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.161420500403551 0 0 0 0 0 0 0 0 0
"pactum" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"paruulus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0.161681487469685 0 0 0 0 0 0 0 0 0 0
"paterfamilia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"paululum" 0 0 0 0 0 0 0.188679245283019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.188679245283019 0 0 0
"penna" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perditio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.173460537727667 0 0 0 0 0 0
"perpetuus" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"personaliter" 0 0 0 0.0884564352056612 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"peruersus" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pittacium" 0 0 0 0.0884564352056612 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"porrigo" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"possessor" 0 0 0 0 0 0 0 0 0 0.0839630562552477 0 0 0 0 0 0 0 0 0 0 0 0 0.175592625109745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"posterius" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0
"praenuntio" 0.1230012300123 0 0 0 0 0 0 0 0 0.125944584382872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praeterita" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praeteritus" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0.0808407437348424 0 0 0 0 0 0 0 0 0 0
"pretium" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"primogenitus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.378071833648393 0 0 0 0 0 0 0 0 0 0 0 0
"proelium" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prolixus" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"prope" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0.161681487469685 0 0 0 0 0 0 0 0 0 0
"publice" 0 0 0 0.0884564352056612 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"pudicitia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0.0547795124623391 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"punc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.154619250096637 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quodammodo" 0 0 0 0 0 0 0 0 0 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0.0773096250483185 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"regio" 0 0 0 0.0442282176028306 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"relaxo" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0792393026941363 0 0 0 0.138312586445367
"releuo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.184331797235023 0 0
"religiosus" 0.2460024600246 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reliquus" 0.1230012300123 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0
"repleo" 0 0 0 0.0442282176028306 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0
"reseruo" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"retribuo" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
